,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
62,0.0104,"JACKBOYS, Travis Scott, Young Thug",0.802,157712,0.591,1,6gi6y1xwmVszDWkUqab1qw,0.0,8,0.196,-4.895,1,OUT WEST (feat. Young Thug),86,2019-12-27,0.225,139.864,0.309,2019,"hiphop, pop"
63,0.556,"Post Malone, Swae Lee",0.76,158040,0.479,0,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,Sunflower - Spider-Man: Into the Spider-Verse,86,2018-12-14,0.0466,89.911,0.913,2018,hiphop
64,0.0204,Lil Tecca,0.745,131240,0.642,1,1lOe9qE0vR9zwWQAOk6CoO,0.0,7,0.0658,-6.2570000000000014,0,Ransom,86,2019-08-30,0.287,179.97400000000005,0.226,2019,hiphop
65,0.524,Don Toliver,0.652,154424,0.631,0,7AzlLxHn24DxjgQX73F9fU,0.000579,6,0.165,-5.718,0,No Idea,85,2020-03-13,0.0893,127.998,0.35,2020,hiphop
66,0.6,"Bad Bunny, Tainy",0.61,250534,0.624,1,2TH65lNHgvLxCKXM3apjxI,2.12e-06,2,0.243,-4.773,1,Callaita,85,2019-05-31,0.309,176.169,0.244,2019,"hiphop, pop, reggae"
67,0.289,"Justin Quiles, Daddy Yankee, El Alfa",0.889,201000,0.863,1,0eeKDrQxjqNl5bX5VCHDcn,0.000603,11,0.0798,-3.011,1,PAM,85,2020-05-01,0.0757,112.953,0.7759999999999999,2020,"hiphop, reggae"
68,0.331,Post Malone,0.68,231267,0.578,1,7dt6x5M1jzdTEt8oCbisTK,0.0,10,0.135,-5.8039999999999985,1,Better Now,85,2018-04-27,0.04,145.03799999999995,0.341,2018,hiphop
69,0.0846,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",0.7859999999999999,301714,0.8079999999999999,0,2ksOAxtIxY8yElEWw8RhgK,0.00028900000000000003,7,0.0822,-3.702,1,China,85,2019-07-19,0.0882,105.027,0.609,2019,"hiphop, pop, reggae"
70,0.0769,Juice WRLD,0.6709999999999999,165820,0.529,1,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0.0856,-7.226,1,All Girls Are The Same,85,2018-12-10,0.307,161.989,0.203,2018,hiphop
71,0.152,"J Balvin, Bad Bunny",0.754,242573,0.6459999999999999,0,0fea68AdmYNygeTGI4RC18,1.85e-05,7,0.108,-5.795,1,LA CANCIÓN,85,2019-06-28,0.317,176.08900000000003,0.429,2019,"hiphop, reggae"
72,0.474,"YNW Melly, Juice WRLD",0.655,225857,0.441,1,4S2uhQE8L9V6p7rj7SiauJ,0.0,9,0.099,-5.245,0,Suicidal (Remix) [feat. Juice WRLD],85,2020-03-13,0.0629,139.957,0.273,2020,hiphop
73,0.72,"Kina, Snøw",0.498,179080,0.235,0,4ZLzoOkj0MPWrTLvooIuaa,0.0,1,0.14400000000000002,-16.541,0,Get You The Moon (feat. Snøw),85,2018-10-08,0.188,118.917,0.0895,2018,hiphop
74,0.321,"Bad Bunny, Nicky Jam",0.59,202240,0.7290000000000001,1,5bmSver2b3ZXyuyLKtgnFI,0.0,7,0.659,-4.95,0,BAD CON NICKY,85,2020-05-10,0.0893,93.094,0.7120000000000001,2020,"hiphop, reggae"
75,0.556,XXXTENTACION,0.921,135090,0.537,1,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,Moonlight,85,2018-03-16,0.0804,128.009,0.711,2018,hiphop
76,0.299,"Juice WRLD, Trippie Redd",0.609,180129,0.757,1,4CNcRgjGw1v9VQaTaytdnD,0.0,2,0.63,-5.605,1,Tell Me U Luv Me (with Trippie Redd),85,2020-05-29,0.119,128.02200000000002,0.379,2020,hiphop
