,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
69347,87860,0.153,"['Dan + Shay', 'Justin Bieber']",0.654,167693,0.63,0,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",87,2019-10-04,0.0259,89.991,0.43,2019,['country' 'pop']
69399,87913,0.0533,"['Lil Nas X', 'Billy Ray Cyrus']",0.878,157067,0.619,0,2YpeDb67231RjR0MgVLzsG,0.0,6,0.113,-5.56,1,Old Town Road - Remix,85,2019-06-21,0.102,136.041,0.639,2019,['country' 'hiphop' 'pop']
91330,116642,0.115,"['IU', 'SUGA']",0.6759999999999999,167573,0.8690000000000001,0,0pYacDCZuRhcrwGUA5nTBe,0.0,1,0.132,-1.5730000000000002,1,eight(Prod.&Feat. SUGA of BTS),84,2020-05-06,0.0423,120.029,0.594,2020,['country' 'pop' 'rock']
65064,83340,0.181,['Lynyrd Skynyrd'],0.596,283800,0.605,0,7e89621JPkKaeDSTQ3avtg,0.000331,7,0.0863,-12.145,1,Sweet Home Alabama,82,1974-04-15,0.0255,97.798,0.8859999999999999,1974,['blues' 'country' 'rock']
69283,87795,0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732,0.657,0,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.0610000000000004,1,The Middle,82,2018-01-23,0.0449,107.01,0.4370000000000001,2018,['country' 'pop']
65262,83540,0.00574,['Eagles'],0.579,391376,0.508,0,40riOy7x9W7GXjyGp4pjAv,0.0004940000000000001,2,0.0575,-9.484,1,Hotel California - 2013 Remaster,82,1976-12-08,0.027000000000000003,147.125,0.609,1976,['country' 'rock']
69237,87749,0.6759999999999999,['Luke Combs'],0.552,193200,0.402,0,2rxQMGVafnNaRaXlRMWPde,0.0,11,0.0928,-7.431,1,Beautiful Crazy,81,2018-06-01,0.0262,103.313,0.382,2018,['country']
84319,107205,0.0578,['Lil Nas X'],0.907,113000,0.53,0,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.101,-6.112,1,Old Town Road,81,2019-06-21,0.127,135.998,0.507,2019,['country' 'hiphop' 'pop']
69233,87745,0.657,['Morgan Wallen'],0.631,205453,0.591,0,5MwynWK9s4hlyKHqhkNn4A,0.0,7,0.11,-5.785,1,Chasin' You,81,2018-04-27,0.0277,97.074,0.489,2018,['country']
69232,87744,0.369,['Morgan Wallen'],0.614,234347,0.68,0,6foY66mWZN0pSRjZ408c00,1.84e-06,6,0.115,-4.58,1,Whiskey Glasses,81,2018-04-27,0.0289,149.959,0.7070000000000001,2018,['country']
69404,87918,0.0667,"['Marshmello', 'Kane Brown']",0.659,181824,0.623,0,4hPpVbbakQNv8YTHYaOJP4,0.0,4,0.5820000000000001,-2.253,1,One Thing Right,81,2019-06-21,0.0451,88.042,0.439,2019,['country' 'pop']
66032,84340,0.0183,['Bryan Adams'],0.508,216053,0.8340000000000001,0,0GONea6G2XdnHWjNZd6zt3,0.0,2,0.0732,-6.205,1,Summer Of '69,81,1984-11-05,0.0386,139.131,0.774,1984,['country' 'pop' 'rock']
69176,87688,0.0337,"['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']",0.664,174800,0.708,0,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0841,-4.154,1,"Let Me Go (with Alesso, Florida Georgia Line & watt)",80,2017-09-08,0.0474,103.07,0.742,2017,['country' 'pop' 'rock']
69363,87876,0.0951,['Gabby Barrett'],0.561,209229,0.536,0,2Hc4t9N2nt37oO4sF9BynI,0.0,6,0.114,-6.227,1,I Hope,80,2019-01-25,0.0346,150.01,0.378,2019,['country' 'pop']
69151,87662,0.047,"['Bebe Rexha', 'Florida Georgia Line']",0.643,163870,0.7829999999999999,0,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.4579999999999975,1,Meant to Be (feat. Florida Georgia Line),80,2017-08-11,0.0856,154.084,0.579,2017,['country' 'pop' 'rock']
64604,82841,0.201,['Creedence Clearwater Revival'],0.64,140773,0.6629999999999999,0,4BP3uh0hFLFRb5cjsgLqDh,0.00806,0,0.152,-7.516,1,Fortunate Son,80,1969-11-02,0.0374,132.77,0.6629999999999999,1969,['country' 'rock']
69136,87644,0.0153,['Luke Combs'],0.464,222533,0.813,0,6xHI9KjUjYT0FPtGO8Mxa1,0.0,10,0.254,-6.185,1,Hurricane,79,2017-06-02,0.0416,75.975,0.516,2017,['country']
68943,87443,0.205,['Chris Stapleton'],0.392,293293,0.37,0,3fqwjXwUGN6vbzIwvyFMhx,0.0096,9,0.0821,-10.888,1,Tennessee Whiskey,79,2015-05-04,0.0298,48.718,0.512,2015,['country']
69478,87994,0.601,['Morgan Wallen'],0.621,216573,0.882,0,6FniJZn4agmDtPx1pKZQsa,0.0,6,0.132,-5.01,1,More Than My Hometown,79,2020-04-17,0.0459,126.023,0.573,2020,['country']
69135,87643,0.013,['Luke Combs'],0.551,240760,0.8009999999999999,0,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6,0.265,-5.069,1,When It Rains It Pours,79,2017-06-02,0.0303,128.02700000000002,0.625,2017,['country']
65263,83541,0.0008939999999999998,['Boston'],0.377,285133,0.682,0,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,More Than a Feeling,79,1976,0.0299,108.736,0.28800000000000003,1976,['country' 'rock']
66512,84840,0.212,['Tom Petty'],0.623,256000,0.449,0,5tVA6TkbaAH9QMITTQRrNv,0.0,5,0.0613,-13.333,1,Free Fallin',79,1989-01-01,0.0253,84.383,0.5720000000000001,1989,['country' 'pop' 'rock']
69315,87827,0.0558,"['The Chainsmokers', 'Kelsea Ballerini']",0.575,197947,0.5710000000000001,0,4NBTZtAt1F13VvlSKe6KTl,0.0,1,0.0912,-7.9060000000000015,1,This Feeling,79,2018-12-14,0.0439,105.049,0.449,2018,['country' 'pop']
69413,87927,0.22,"['Lil Nas X', 'DaBaby']",0.7170000000000001,151040,0.598,0,4SDgTLDYrJ2UrHbkRkg7MD,0.0,5,0.122,-5.613,0,Panini - DaBaby Remix,79,2019-09-13,0.0809,153.905,0.496,2019,['country' 'hiphop' 'pop']
69393,87907,0.0139,['Luke Combs'],0.5379999999999999,186733,0.863,0,7aEtlGHoiPAfRB084NiDmx,0.0,1,0.0874,-4.4830000000000005,1,Beer Never Broke My Heart,78,2019-11-08,0.0481,77.001,0.637,2019,['country']
69142,87650,0.263,['Kane Brown'],0.677,179507,0.556,0,1HXy5I3HTWq8OvxCn0z7G7,0.0,9,0.105,-6.544,1,Heaven,78,2017-10-06,0.0306,80.009,0.521,2017,['country']
69259,87771,0.0292,['Luke Combs'],0.5329999999999999,183160,0.907,0,698eQRku24PIYPQPHItKlA,0.0,11,0.386,-3.793,1,She Got the Best of Me,78,2018-06-01,0.0406,150.99,0.7,2018,['country']
69384,87898,0.311,"['Luke Combs', 'Eric Church']",0.616,223320,0.8490000000000001,0,0nGXi46VcQQ56ZJR428MKS,0.0,0,0.311,-4.897,1,Does To Me,78,2019-11-08,0.0373,113.065,0.638,2019,['country' 'rock']
69144,87655,0.447,['Sam Hunt'],0.732,165387,0.458,0,7mldq42yDuxiUNn08nvzHO,0.0,5,0.136,-7.225,1,Body Like A Back Road,78,2017-02-01,0.0311,98.938,0.6609999999999999,2017,['country' 'pop']
69378,87892,0.0317,"['Thomas Rhett', 'Jon Pardi']",0.711,209733,0.774,0,7idmHTAQQPUFqdjXkoooXD,0.0,7,0.124,-4.0680000000000005,1,Beer Can’t Fix,78,2019-05-31,0.0308,111.016,0.939,2019,['country' 'rock']
68266,86740,0.645,['Zac Brown Band'],0.5660000000000001,238147,0.713,0,3eBnEo9WL34ulBCZlLpUQO,0.0,6,0.114,-4.25,1,Chicken Fried,78,2008-11-17,0.0417,169.864,0.807,2008,['country' 'rock']
77062,97696,0.28600000000000003,"['Maren Morris', 'Hozier']",0.561,197299,0.597,0,1yTTMcUhL7rtz08Dsgb7Qb,0.0,11,0.0979,-6.0,0,The Bones - with Hozier,78,2019-10-04,0.0405,76.82600000000002,0.355,2019,['country' 'pop']
67239,85640,0.546,['John Denver'],0.255,197813,0.43,0,39q7xibBdRboeMKUbZEB6g,1.87e-05,9,0.188,-12.564,1,"Take Me Home, Country Roads",78,1997-06-17,0.0322,164.267,0.546,1997,['country' 'pop' 'rock']
77186,97824,0.0119,"['Thomas Rhett', 'Kane Brown', 'Ava Max']",0.5479999999999999,164683,0.721,0,7k6tAZp4m93oswrPqSfBbc,0.0,8,0.21600000000000005,-4.466,1,On Me (feat. Ava Max),78,2020-05-15,0.0472,177.918,0.594,2020,['country' 'pop' 'rock']
64606,82843,0.0586,['Creedence Clearwater Revival'],0.508,141600,0.774,0,20OFwXhEXf12DzwXmaV7fj,4.87e-06,2,0.063,-5.973,1,Bad Moon Rising,78,1969-08-03,0.0321,178.946,0.942,1969,['country' 'rock']
69499,88016,0.168,"['Carly Pearce', 'Lee Brice']",0.591,198689,0.815,0,0Al3wN3keprGTSgG8NBwjr,8.68e-06,10,0.142,-4.725,1,I Hope You’re Happy Now,78,2020-02-14,0.0366,118.024,0.306,2020,['country' 'pop' 'rock']
84304,107189,0.342,['Lil Nas X'],0.703,114893,0.594,0,6fTt0CH2t0mdeB2N9XFG5r,0.0,5,0.123,-6.146,0,Panini,77,2019-06-21,0.0752,153.84799999999996,0.475,2019,['country' 'hiphop' 'pop']
84307,107192,0.0669,['Blanco Brown'],0.847,200594,0.6779999999999999,0,2KKijf6Ett4kmVNJze2roh,0.0,9,0.274,-8.635,1,The Git Up,77,2019-10-10,0.109,97.984,0.8109999999999999,2019,['country' 'hiphop']
77108,97745,0.275,"['Diplo', 'Morgan Wallen']",0.764,169227,0.555,1,5mTL8ZHcB2LJdlrR78xJYr,0.0,11,0.0824,-6.414,1,Heartless (feat. Morgan Wallen),77,2020-04-17,0.0604,111.004,0.255,2020,['country' 'pop']
77109,97746,0.335,['Luke Combs'],0.565,199068,0.598,0,3aMUiKCIXJeurR5ppEMJZD,0.0,6,0.124,-5.894,1,Six Feet Apart,77,2020-05-01,0.0276,155.814,0.449,2020,['country']
77123,97760,0.294,['Lee Brice'],0.643,188893,0.79,0,14GwnOeC9qYEKEA6uOZepa,0.0,4,0.107,-6.079,1,One Of Them Girls,77,2020-04-10,0.0462,95.987,0.8,2020,['country' 'rock']
64970,83240,0.365,['Steve Miller Band'],0.596,264504,0.448,0,1bp2IO61zbQrbWNmKKxg3f,5.3e-06,5,0.206,-9.616,1,The Joker,77,1973-01-01,0.0396,83.29299999999998,0.7959999999999999,1973,['blues' 'country' 'rock']
65367,83652,0.3670000000000001,['Kansas'],0.475,206267,0.322,0,6zeE5tKyr8Nu882DQhhSQI,0.00056,7,0.11,-10.687,1,Dust in the Wind,77,1977,0.0283,93.503,0.387,1977,['country' 'pop' 'rock']
69041,87545,0.00898,"['Kane Brown', 'Lauren Alaina']",0.612,188253,0.799,0,7zVCrzzEJU7u24sbJPXA5W,0.0,10,0.172,-4.603,1,What Ifs (feat. Lauren Alaina),77,2016-12-02,0.0275,125.976,0.687,2016,['country']
69051,87555,0.0312,"['Rob $tone', 'J. Davi$', 'Spooks']",0.8859999999999999,177184,0.4270000000000001,1,5uDASfU19gDxSjW8cnCaBp,0.00099,6,0.0906,-10.028,1,Chill Bill (feat. J. Davi$ & Spooks),77,2016-06-17,0.145,108.034,0.23,2016,['country' 'hiphop']
64881,83141,0.343,['Eagles'],0.575,211578,0.67,0,4yugZvBYaoREkJKtbG08Qr,4.95e-06,7,0.129,-10.39,1,Take It Easy - 2013 Remaster,77,1972,0.0318,139.191,0.74,1972,['country' 'rock']
68751,87240,0.455,['Darius Rucker'],0.537,298373,0.66,0,3xdjjKMcMOFgo1eQrfbogM,0.0,9,0.135,-7.174,1,Wagon Wheel,77,2013-01-01,0.0296,148.096,0.574,2013,['country' 'pop' 'rock']
66037,84345,0.0115,['Bruce Springsteen'],0.527,241307,0.942,0,7FwBtcecmlpc1sLySPXeGE,0.0,1,0.188,-5.64,0,Dancing In the Dark,77,1984-06-04,0.0366,148.72299999999996,0.495,1984,['country' 'pop' 'rock']
66033,84341,0.501,['Don Henley'],0.516,288733,0.5489999999999999,0,4gvea7UlDkAvsJBPZAd4oB,0.00572,6,0.184,-13.741,1,The Boys Of Summer,77,1984-01-01,0.0373,176.94099999999997,0.907,1984,['country' 'pop' 'rock']
69273,87785,0.35600000000000004,['Dan + Shay'],0.616,213387,0.438,0,3GJ4hzg4lrGwU51Y3VARbF,0.0,1,0.24,-5.968,1,Speechless,77,2018-06-22,0.0298,135.929,0.386,2018,['country' 'pop']
68752,87241,0.0916,['Luke Bryan'],0.506,226867,0.8859999999999999,0,03fT3OHB9KyMtGMt2zwqCT,0.0,11,0.0734,-3.225,1,Play It Again,76,2013-01-01,0.0655,143.935,0.595,2013,['country']
131701,169655,0.0129,"['Martin Garrix', 'Bonn']",0.414,230762,0.486,0,4ut5G4rgB1ClpMTMfjoIuy,0.0,6,0.111,-6.431,0,High On Life (feat. Bonn),76,2018-07-29,0.0311,128.03799999999998,0.368,2018,['blues' 'country' 'pop' 'rock']
77133,97770,0.162,['Chase Rice'],0.6809999999999999,176729,0.726,0,5TI10v8sy9VPp5YhVRVK1f,0.0,7,0.119,-5.1,1,Lonely If You Are,76,2020-01-24,0.0453,84.98,0.8190000000000001,2020,['country' 'rock']
77127,97764,0.0969,['Luke Bryan'],0.6409999999999999,193427,0.8420000000000001,0,6NhS5LwYbJ6xD7BGvlWRJO,0.0,9,0.16899999999999998,-4.872,1,One Margarita,76,2020-03-13,0.0464,89.99700000000001,0.738,2020,['country']
77175,97813,0.102,"['Gryffin', 'Chris Lane']",0.467,219354,0.795,0,58jecLK0epwMLr9cy5vFUy,0.0,11,0.264,-3.6,1,Hold You Tonight (with Chris Lane),76,2020-04-07,0.0687,163.83700000000005,0.472,2020,['country' 'pop']
77028,97661,0.107,"['Parmalee', 'Blanco Brown']",0.426,193880,0.8290000000000001,0,5PAvFGse5jjDH9ke8Mae7D,0.0,9,0.317,-2.84,1,Just the Way,76,2019-12-13,0.0569,180.241,0.8140000000000001,2019,['country' 'hiphop' 'pop' 'rock']
64882,83142,0.221,['The Doobie Brothers'],0.645,227267,0.598,0,7Ar4G7Ci11gpt6sfH9Cgz5,3.53e-06,1,0.0721,-13.18,0,Listen to the Music,76,1972,0.0335,105.929,0.913,1972,['blues' 'country' 'rock']
77005,97638,0.111,"['Blake Shelton', 'Gwen Stefani']",0.463,194867,0.653,0,5M8goiFYynmNxhueYW6grR,0.000136,0,0.172,-5.515,1,Nobody But You (Duet with Gwen Stefani),76,2019-12-13,0.0273,143.912,0.233,2019,['country' 'hiphop' 'pop' 'rock']
68945,87445,0.418,['Thomas Rhett'],0.595,227427,0.389,0,5kNe7PE09d6Kvw5pAsx23n,1.39e-06,2,0.116,-9.245,1,Die A Happy Man,76,2015-01-01,0.0349,166.05200000000005,0.4,2015,['country' 'rock']
69420,87935,0.563,"['HIXTAPE', 'HARDY', 'Lauren Alaina', 'Devin Dawson']",0.516,173173,0.745,0,5FmvaZGd6fulojSToozLRD,0.0,2,0.275,-8.352,1,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",76,2019-09-13,0.0774,186.004,0.825,2019,['country' 'pop' 'rock']
91380,116693,0.0264,"['Diplo', 'Thomas Rhett', 'Young Thug']",0.73,170158,0.792,0,6wXgnhpmOPEJ7cUweSyy2B,0.0,6,0.101,-5.33,0,Dance with Me (feat. Thomas Rhett & Young Thug),76,2020-05-27,0.13,99.039,0.745,2020,['country' 'hiphop' 'pop' 'rock']
66053,84361,0.0465,['Bryan Adams'],0.382,243360,0.589,0,7Ewz6bJ97vUqk5HdkvguFQ,0.0,9,0.122,-7.315,0,Heaven,76,1984-11-05,0.0267,140.059,0.335,1984,['country' 'pop' 'rock']
66038,84346,0.000373,['Bruce Springsteen'],0.398,278680,0.952,0,0dOg1ySSI7NkpAe89Zo0b9,7.75e-05,4,0.1,-6.0420000000000025,1,Born in the U.S.A.,76,1984-06-04,0.061,122.093,0.584,1984,['country' 'pop' 'rock']
69307,87819,0.0312,['Dan + Shay'],0.489,196747,0.581,0,42fw0rxRO2xbesF6mJfd4Y,0.0,11,0.132,-5.731,1,Tequila,76,2018-06-22,0.0281,86.016,0.494,2018,['country' 'pop']
69419,87934,0.621,['Jason Aldean'],0.512,178147,0.58,0,4TCc369aRPRubv1m8R1TBG,1.7199999999999998e-05,3,0.513,-6.658,0,Got What I Got,76,2019-11-22,0.029,159.847,0.303,2019,['country']
69155,87666,0.32299999999999995,['Chase Rice'],0.606,182493,0.652,0,5AnSllIrgGsCZzZJkVnApx,0.0,9,0.201,-6.982,1,Eyes On You,76,2017-11-17,0.0281,97.155,0.476,2017,['country' 'rock']
69167,87679,0.386,['Brett Young'],0.607,224853,0.536,0,10M2Ex445zw585Ducldzkw,0.0,10,0.102,-7.306,1,In Case You Didn't Know,76,2017-02-10,0.0305,147.986,0.434,2017,['country']
65653,83945,0.416,['Dolly Parton'],0.5539999999999999,162467,0.7829999999999999,0,4w3tQBXhn5345eUXDGBWZG,1.54e-06,6,0.631,-5.852,1,9 to 5,76,1980,0.0457,105.39,0.813,1980,['country' 'pop']
84318,107204,0.139,"['Lil Nas X', 'Cardi B']",0.706,158707,0.679,1,4ak7xjvBeBOcJGWFDX9w5n,6.979999999999999e-05,9,0.465,-5.614,1,Rodeo,76,2019-06-21,0.0324,140.08100000000002,0.657,2019,['country' 'hiphop' 'pop']
98276,126016,0.145,"['Galantis', 'Dolly Parton', 'Mr. Probz']",0.547,186805,0.795,0,35MKhw2YBKApmD7fAnPERC,0.0,8,0.11,-3.721,1,Faith (with Dolly Parton) [feat. Mr. Probz],76,2019-10-25,0.0489,118.118,0.723,2019,['country' 'hiphop' 'pop']
77166,97804,0.0397,"['Thomas Rhett', 'Reba McEntire', 'Hillary Scott', 'Chris Tomlin', 'Keith Urban']",0.509,173961,0.493,0,5o6dFqafETxZNqUFt9ZqAC,1.32e-06,0,0.102,-6.676,1,Be A Light,75,2020-03-30,0.0266,97.846,0.264,2020,['country' 'hiphop' 'pop' 'rock']
65266,83544,0.00316,['Kansas'],0.483,323000,0.7859999999999999,0,4DMKwE2E2iYDKY01C335Uw,8.859999999999999e-05,7,0.446,-5.735,1,Carry on Wayward Son,75,1976,0.0319,126.748,0.7929999999999999,1976,['country' 'pop' 'rock']
65264,83542,0.448,['Tom Petty and the Heartbreakers'],0.55,214733,0.8240000000000001,0,7MRyJPksH3G2cXHN8UKYzP,0.000127,2,0.366,-5.988,1,American Girl,75,1976-11-09,0.0334,114.512,0.777,1976,['country' 'pop' 'rock']
77161,97798,0.0156,['Kane Brown'],0.608,164668,0.735,0,5P3oaNpPDVLRJsL3152SEs,1.69e-06,4,0.361,-5.497000000000001,1,Cool Again,75,2020-04-23,0.0371,90.007,0.773,2020,['country']
77182,97820,0.12,['Russell Dickerson'],0.501,186613,0.7879999999999999,0,1D7cfiC5mxqHfTCcOiRBej,0.0,10,0.13699999999999998,-4.624,1,Love You Like I Used To,75,2020-02-11,0.0415,152.047,0.61,2020,['country' 'rock']
67257,85658,0.363,['Shania Twain'],0.585,212200,0.494,0,1wb4P4F0sxAQ2KXrRvsx6n,0.0,3,0.0886,-8.751,1,You're Still The One,75,1997-11-04,0.0353,133.822,0.634,1997,['country' 'pop']
77171,97809,0.23,['Sam Hunt'],0.6890000000000001,204760,0.6890000000000001,0,10xuH52YSXHWFwCaF1fsDd,0.0,4,0.57,-5.517,1,Hard To Forget,75,2020-04-03,0.045,130.069,0.664,2020,['country' 'pop']
66043,84351,0.0353,['Prince'],0.3670000000000001,520787,0.452,0,54X78diSLoUDI3joC2bjMz,0.00228,10,0.6890000000000001,-10.422,1,Purple Rain,75,1984-06-25,0.0307,113.066,0.189,1984,['country' 'rock']
65840,84141,0.0365,['John Mellencamp'],0.8109999999999999,254493,0.41,0,43btz2xjMKpcmjkuRsvxyg,6.63e-06,9,0.0799,-8.214,1,Jack & Diane,75,1982,0.0391,103.965,0.626,1982,['country' 'pop' 'rock']
67714,86158,0.649,['Johnny Cash'],0.534,216533,0.392,0,28cnXtME493VX9NOw9cIUh,0.000227,9,0.0948,-7.636,0,Hurt,75,2002-01-01,0.0267,90.379,0.163,2002,['country']
91276,116584,0.342,['Lil Nas X'],0.703,114893,0.594,0,1000nHvUdawXuUHgBod4Wv,0.0,5,0.123,-6.146,0,Panini,75,2019-09-13,0.0752,153.84799999999996,0.475,2019,['country' 'hiphop' 'pop']
64887,83147,0.157,['Carly Simon'],0.659,258411,0.6779999999999999,0,2DnJjbjNTV9Nd5NOa1KGba,6.69e-06,0,0.0784,-8.18,1,You're so Vain,75,1972,0.0313,106.186,0.647,1972,['country' 'rock']
64335,82540,0.406,['Buffalo Springfield'],0.653,153693,0.519,0,1qRA5BS78u3gME0loMl9AA,0.0209,2,0.101,-10.164,1,For What It's Worth,75,1966-12-05,0.0497,98.883,0.8220000000000001,1966,['blues' 'country' 'rock']
64706,82952,0.5770000000000001,['Derek & The Dominos'],0.404,423840,0.902,0,2kkvB3RNRzwjFdGhaUA0tz,0.297,1,0.287,-3.88,1,Layla - 40th Anniversary Version / 2010 Remastered,75,1970-11-01,0.0665,115.669,0.4970000000000001,1970,['blues' 'country' 'rock']
77051,97685,0.0608,['Blake Shelton'],0.5379999999999999,205107,0.752,0,1dyxS3YzBbL0t8rEVwVQ1K,5.39e-06,10,0.118,-5.106,1,God's Country,75,2019-03-29,0.0396,139.984,0.217,2019,['country']
77050,97684,0.0791,['Florida Georgia Line'],0.362,185200,0.882,0,4L9Ds4mpD3SuYoWwFUlv16,0.0,3,0.15,-3.717,1,Simple,75,2019-02-15,0.0973,199.811,0.8640000000000001,2019,['country' 'pop' 'rock']
69310,87822,0.301,['Jordan Davis'],0.523,193929,0.8370000000000001,0,6MBUUSIWCzaXW4q58Ktrv9,0.0,7,0.172,-4.494,1,Slow Dance In A Parking Lot,75,2018-03-23,0.0335,82.006,0.523,2018,['country']
77068,97702,0.129,['Luke Bryan'],0.7390000000000001,199382,0.682,0,6ERR6e7h6wCqGoz1TjiUJb,0.0,2,0.328,-3.728,1,Knockin' Boots,75,2019-03-29,0.205,131.983,0.634,2019,['country']
77040,97674,0.225,['Luke Combs'],0.5539999999999999,225253,0.755,0,5Fhe63YOMZsGdB3CgCDuBi,0.0,2,0.301,-6.04,1,Even Though I'm Leaving,75,2019-11-08,0.0319,77.962,0.624,2019,['country']
69157,87668,0.7490000000000001,['Lee Brice'],0.655,198440,0.56,0,56eGOeSsqdg3FLxdo83TwV,0.0,9,0.115,-6.857,1,Rumor,75,2017-11-03,0.0486,140.975,0.599,2017,['country' 'rock']
77018,97651,0.038,['Miranda Lambert'],0.6609999999999999,209760,0.633,0,0kPeZAyIhIfeZNrtfjJGDB,2.82e-06,7,0.124,-5.9860000000000015,1,Bluebird,75,2019-11-01,0.0349,81.984,0.613,2019,['country']
77017,97650,0.235,['Morgan Wallen'],0.461,292663,0.4370000000000001,0,47yypFbq6fu3yUvFoaf2UN,7.1e-06,2,0.121,-8.285,1,Cover Me Up,75,2019-04-05,0.0284,128.132,0.194,2019,['country']
69175,87687,0.00585,['Luke Combs'],0.544,221800,0.7809999999999999,0,4gB7HrYHbJVJ5RFOjxmoq4,0.0,6,0.191,-6.16,0,One Number Away,75,2017-06-02,0.0311,144.075,0.527,2017,['country']
64983,83254,0.00249,['ZZ Top'],0.545,230480,0.64,0,70YvYr2hGlS01bKRIho1HM,0.0304,4,0.196,-9.937,0,La Grange - 2005 Remaster,75,1973-07-26,0.224,80.544,0.606,1973,['blues' 'country' 'rock']
66046,84354,0.589,['Bruce Springsteen'],0.62,155880,0.446,0,3PzsbWSQdLCKDLxn7YZfkM,0.0299,1,0.0727,-14.451,0,I'm On Fire,74,1984-06-04,0.0347,88.59100000000002,0.868,1984,['country' 'pop' 'rock']
64609,82846,0.583,['Creedence Clearwater Revival'],0.858,166280,0.544,0,2gE95JskwQ1pCACTpGe1Db,0.00109,0,0.0707,-9.289,1,Down On The Corner,74,1969-11-02,0.0751,108.217,0.8740000000000001,1969,['country' 'rock']
69311,87823,0.0813,"['Morgan Wallen', 'Florida Georgia Line']",0.589,197253,0.882,0,3EWMoDIm6lzuR0zQKtuCJX,0.0,6,0.146,-3.039,1,Up Down (feat. Florida Georgia Line),74,2018-04-27,0.035,129.915,0.7929999999999999,2018,['country' 'pop' 'rock']
69321,87833,0.602,['Chris Lane'],0.593,207933,0.81,0,3yOs8FffuG6hPbzQG9lIqV,0.0,1,0.119,-5.733,1,I Don't Know About You,74,2018-07-13,0.0625,144.011,0.7120000000000001,2018,['country']
69304,87816,0.0468,['Morgan Wallen'],0.604,208280,0.879,0,21LRaD9rB3v7p7DDCZsW4y,0.0,4,0.0909,-3.388,1,The Way I Talk,74,2018-04-27,0.0322,137.983,0.757,2018,['country']
66039,84347,0.155,['REO Speedwagon'],0.408,294773,0.48,0,5WwqdeavrQrbeAMDxGawse,1.82e-05,9,0.0877,-11.017,1,Can't Fight This Feeling,74,1984-11-05,0.0266,156.344,0.19,1984,['country' 'pop' 'rock']
69172,87684,0.75,['Tyler Childers'],0.536,224947,0.574,1,2tgQaL85WoRfgEa4hFQgrE,0.00277,7,0.105,-6.705,1,Feathered Indians,74,2017-08-04,0.0254,87.194,0.877,2017,['country']
69055,87559,0.0963,['Jon Pardi'],0.63,172253,0.754,0,0bPnT6i9H1p8Vd85GS6Z7I,0.0,2,0.268,-3.564,1,Night Shift,74,2016-05-13,0.0284,95.999,0.73,2016,['country' 'rock']
66513,84841,0.0504,['Tom Petty'],0.765,178360,0.476,0,7gSQv1OHpkIoAdUiRLdmI6,2.76e-06,7,0.165,-13.487,1,I Won't Back Down,74,1989-01-01,0.0329,114.02,0.965,1989,['country' 'pop' 'rock']
65941,84245,0.000359,['ZZ Top'],0.601,258027,0.8590000000000001,0,1UBQ5GK8JaQjm5VbkBZY66,0.00124,5,0.0871,-5.263,1,Sharp Dressed Man - 2008 Remaster,74,1983-03-23,0.0276,125.145,0.446,1983,['blues' 'country' 'rock']
69193,87705,0.593,['Old Dominion'],0.725,184080,0.4370000000000001,0,2A69wys3S9uiPSmn6UZWJn,0.0,6,0.0842,-9.602,1,Written in the Sand,74,2017-08-25,0.0575,83.985,0.759,2017,['country']
65360,83645,0.015,['Heart'],0.547,261933,0.691,0,4KfSdst7rW39C0sfhArdrz,0.105,4,0.14400000000000002,-13.553,0,Barracuda,74,1977-05-14,0.0369,137.148,0.667,1977,['country' 'pop' 'rock']
68563,87044,0.1,['Eric Church'],0.6920000000000001,263387,0.809,0,05ZACkzW8YbRq3eFgIfSNB,9.77e-05,2,0.185,-5.935,1,Springsteen,74,2011-01-01,0.0255,104.023,0.927,2011,['country' 'rock']
65168,83446,0.0050100000000000006,['Bruce Springsteen'],0.27,269920,0.944,0,6hTcuIQa0sxrrByu9wTD7s,2.05e-05,4,0.116,-4.199,1,Born to Run,74,1975-08-25,0.0975,146.347,0.606,1975,['country' 'pop' 'rock']
77090,97727,0.355,['Luke Combs'],0.62,196320,0.443,0,38gbVnKWI8xEd7AnqS9aiZ,0.0,5,0.108,-7.984,1,Nothing Like You,74,2019-11-08,0.028,141.984,0.339,2019,['country']
77092,97729,0.16899999999999998,"['Mitchell Tenpenny', 'Seaforth']",0.612,169155,0.621,0,6LQxv30jh0lCISHsPYwqoy,0.0,7,0.13699999999999998,-5.657,1,Anything She Says,74,2019-07-25,0.0734,185.857,0.883,2019,['country' 'pop' 'rock']
