,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
1502,0.0959,Wisin & Yandel,0.6459999999999999,264680,0.81,0,3bj7tDSJ7zEzpeRToHQUqQ,2.68e-05,2,0.266,-6.482,1,Besos Mojados,52,2009-01-01,0.141,95.985,0.361,2009,"hiphop, reggae"
1503,0.233,Don Omar,0.815,222600,0.6759999999999999,0,32SmDHzbqYRAhX9Jq4gDnT,0.0237,9,0.242,-9.174,0,"No Se De Ella ""My Space""",52,2006-01-01,0.0934,88.008,0.77,2006,"hiphop, pop, reggae"
1504,0.0753,AFI,0.6779999999999999,94467,0.6579999999999999,0,6hxa24dKfCoe1EA6g0RHNw,0.0,3,0.125,-9.133,0,Prelude 12/21,52,2006-06-06,0.0481,75.017,0.616,2006,"metal, pop, reggae, rock"
1505,0.285,Don Omar,0.8009999999999999,252387,0.716,0,3gvGnkmg8zVZdBAx4B7Cvq,1e-05,7,0.163,-8.398,0,Ayer La Vi,52,2006-01-01,0.0541,94.005,0.7709999999999999,2006,"hiphop, pop, reggae"
1506,0.0128,Dance Gavin Dance,0.297,231867,0.911,0,4NuFrArppAgXPZKCbImtiF,0.0,0,0.285,-3.29,1,Deception,52,2016-10-07,0.112,105.584,0.173,2016,"metal, pop, reggae, rock"
1507,0.516,"Héctor El Father, Jowell, Randy",0.741,227853,0.735,0,33y08bwbpU8Fn8KzBm5lAy,0.0,3,0.861,-8.158,0,Hola Bebe,52,2007-01-01,0.1,96.007,0.609,2007,"hiphop, reggae"
1508,1.6100000000000002e-05,Social Distortion,0.4370000000000001,211627,0.98,0,5eGDKrTYl2h6ponZyMMhgZ,0.00207,1,0.304,-3.05,1,Reach For The Sky,52,2004-01-01,0.0552,122.735,0.409,2004,"pop, reggae, rock"
1509,0.0126,Authority Zero,0.482,173493,0.91,1,6mFRfprP5OTvr82GzGhHXJ,1.2e-06,2,0.131,-4.9460000000000015,1,Mexican Radio,52,2004-06-29,0.0624,165.97,0.488,2004,"reggae, rock"
1510,0.194,The Green,0.843,218813,0.384,0,3XANvalQ4o3XLADkt05qvW,0.0,10,0.2,-9.184,1,I'm Yours,52,2010-02-02,0.0898,123.058,0.64,2010,"reggae, rock"
1511,0.0966,Sublime,0.795,185440,0.5379999999999999,0,2fXLhLA7cPYEmQ1NbeAtBD,0.000111,2,0.385,-5.648,1,Badfish,52,1992-06-01,0.051,92.796,0.645,1992,"reggae, rock"
1512,0.258,Leslie Grace,0.627,191853,0.778,0,7vw8B6h6ahgThL1thw7IDP,0.0,1,0.108,-5.596,1,Will You Still Love Me Tomorrow,52,2013-06-25,0.0491,129.826,0.604,2013,"pop, reggae"
1513,0.0312,Rita Marley,0.7909999999999999,265627,0.43,0,5X13b4CYce5Y6NYPfmYsXr,0.000189,2,0.0476,-11.316,1,One Draw,52,2005-06-20,0.068,89.51899999999998,0.716,2005,reggae
