,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
2255,0.129,Thievery Corporation,0.6920000000000001,225440,0.602,0,2hYDerClhzKhhkt1orcSBj,0.7809999999999999,0,0.0983,-8.124,1,Un Simple Histoire - A Simple Story,45,2002,0.0343,91.989,0.852,2002,"hiphop, jazz"
2256,0.245,A Tribe Called Quest,0.759,173573,0.344,0,4hozY0uWh4hxvH2mP6EmSL,0.0104,2,0.125,-13.638,1,Infamous Date Rape,45,1991-09-24,0.443,188.251,0.5,1991,"hiphop, jazz"
2257,0.902,Johnny Mathis,0.205,147720,0.334,0,5aevDTsCqNLvxBMunqRRMN,0.000346,5,0.133,-10.765,1,The Twelfth Of Never,45,1958-03-17,0.0343,171.317,0.354,1958,"jazz, pop"
2258,0.6679999999999999,Horace Silver,0.526,323667,0.7240000000000001,0,4ZVsHkOW4A3ChH1yeLqi1I,0.402,2,0.149,-8.457,0,Liberated Brother,45,2002-01-01,0.0387,149.653,0.5920000000000001,2002,jazz
2259,0.183,"Roberta Flack, Donny Hathaway",0.7759999999999999,290973,0.937,0,065o5Vhiq7Dx6JXF0e33S8,0.000978,1,0.293,-5.477,0,Back Together Again (feat. Donny Hathaway),45,1990-04-03,0.0745,111.028,0.911,1990,"disco, jazz, rock"
2260,0.408,Blackstreet,0.556,262440,0.628,0,3Rm951GnrOHPD0ooZZfPJn,0.0,6,0.384,-4.435,0,Deep,45,2003-01-01,0.0717,111.173,0.297,2003,"hiphop, jazz, pop"
2261,0.428,"Earth, Wind & Fire, Raphael Saadiq",0.602,467733,0.4970000000000001,0,3d47DFYwKsWsXkwfaktsmk,0.000978,11,0.342,-5.865,1,Show Me the Way (feat. Raphael Saadiq),45,2005-09-19,0.0534,139.99,0.46,2005,"disco, jazz"
2262,0.0936,A Tribe Called Quest,0.78,178333,0.654,0,33d7n0d2Ou4wQ5AcLrLTav,0.0243,6,0.402,-14.414,1,Everything Is Fair,45,1991-09-24,0.0917,97.642,0.885,1991,"hiphop, jazz"
2263,0.34700000000000003,Frank Zappa,0.37,563400,0.787,0,4fb4QSuQt8FLghjG0Ipd7g,0.6459999999999999,4,0.113,-12.46,0,Willie The Pimp,45,1969-10-10,0.0435,88.064,0.825,1969,"jazz, rock"
2264,0.158,Marlena Shaw,0.637,362347,0.652,0,4kfQerxbqsZgi4uWreRjZS,2.24e-05,9,0.0822,-12.69,0,Woman Of The Ghetto,45,1969-01-01,0.0658,101.211,0.8140000000000001,1969,jazz
2265,0.435,Teena Marie,0.6729999999999999,227600,0.804,0,0Npw8kETzhGtLUobZaBr5u,0.0,6,0.0759,-7.745,1,"Lead Me On - From ""Top Gun"" Original Soundtrack",45,1999-01-01,0.035,132.907,0.961,1999,"disco, jazz"
2266,0.613,Wayne Shorter,0.46,503787,0.633,0,0qxiaagtTvTeNvzxHHc441,0.0,5,0.274,-7.153,0,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,45,1999-01-01,0.0404,106.331,0.515,1999,jazz
2267,0.823,Wayne Shorter,0.515,451733,0.339,0,2jz7vSAguRJmBHEA4I6C4N,0.317,7,0.109,-16.457,0,Footprints,45,1988-01-01,0.0283,135.694,0.519,1988,jazz
2268,0.7959999999999999,Eartha Kitt,0.512,179107,0.35,0,3U69pCQwveSOn5bl9VAime,0.0,5,0.0887,-10.989,0,C'est Si Bon,45,1956,0.0472,75.47,0.5529999999999999,1956,jazz
2269,0.121,"Ludacris, Twista, Jagged Edge",0.853,332120,0.7040000000000001,1,4W2PTc23MgeUyi4PXSx1Cm,0.0,11,0.8109999999999999,-5.795,1,Freaky Thangs,45,2001-01-01,0.154,113.817,0.657,2001,"hiphop, jazz, pop"
2270,0.823,Sarah Vaughan,0.623,172533,0.0986,0,6Q7U4bTozx5kfLjWT81u7P,0.0,1,0.23,-10.503,1,Mean to Me,45,1949,0.0413,123.772,0.524,1949,jazz
2271,0.7609999999999999,"Johnny Mathis, Jane Olivor",0.373,176667,0.5379999999999999,0,785vp1zvQfUCrsQsPhFuKf,5.34e-05,1,0.14,-8.458,1,The Last Time I Felt Like This (with Jane Olivor),45,1978,0.0406,123.706,0.652,1978,"jazz, pop"
2272,0.0806,A Tribe Called Quest,0.8,255547,0.6459999999999999,0,3l30bDO9Kn2XJ9H2azq5PY,0.0,1,0.0979,-10.556,0,God Lives Through,45,1993-11-09,0.267,95.105,0.52,1993,"hiphop, jazz"
2273,0.606,El Gran Combo De Puerto Rico,0.672,249373,0.6,0,3ZmIxCahvjC07OaxCIoCsM,6.2e-06,9,0.0537,-7.733,0,Azuquita Pa'l Cafe,45,1987,0.0435,178.03400000000005,0.961,1987,jazz
2274,0.872,"Antônio Carlos Jobim, Nova Banda",0.254,151840,0.125,0,2qTASec3uvfpaKsQ15rIkM,0.000145,5,0.0936,-21.064,0,Luiza,45,1987-01-01,0.0378,74.226,0.17,1987,"classical, jazz"
2275,0.8029999999999999,John Coltrane,0.447,345267,0.121,0,6yuhA5jlK7gEAIVoJ5WK1f,0.777,3,0.0695,-21.562,1,Everytime We Say Goodbye,45,1961,0.0378,121.761,0.0989,1961,jazz
2276,0.315,"Jimmie Vaughan, Eric Clapton, Bonnie Raitt, Robert Cray, B.B. King, Buddy Guy, Dr. John, Art Neville",0.639,381067,0.809,0,0C7mriFxQZ24xpDXgSfIc8,0.00792,0,0.983,-6.641,1,Six Strings Down,45,2003,0.0472,111.768,0.753,2003,"blues, country, jazz, pop, rock"
2277,0.99,Ahmad Jamal,0.508,174000,0.15,0,4CZfPaDW5madfScpZl0nDU,0.899,5,0.14400000000000002,-20.844,1,Ahmad's Blues,45,1951,0.0418,173.36,0.252,1951,jazz
2278,0.555,George Benson,0.429,252666,0.343,0,6XMn6IKd4WPfBclWsxWe2q,0.0,7,0.102,-13.749,1,Beyond the Sea (La Mer),45,1985-01-15,0.0344,113.594,0.458,1985,"disco, jazz, rock"
2279,0.976,Chet Baker,0.42,171467,0.0565,0,0kKQreifydSOeqZzHkNW67,0.0183,0,0.13699999999999998,-17.555999999999994,0,The Thrill Is Gone - Vocal Version,45,1956,0.0356,113.789,0.142,1956,jazz
