,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
69427,87942,0.00146,['The Weeknd'],0.514,200040,0.73,0,0VjIjW4GlUZAMYd2vXMi3b,9.54e-05,1,0.0897,-5.934,1,Blinding Lights,100,2020-03-20,0.0598,171.005,0.334,2020,['pop']
69433,87949,0.731,"['Powfu', 'beabadoobee']",0.726,173333,0.431,0,7eJMfftS33KTjuF7lTsMCx,0.0,8,0.696,-8.765,0,death bed (coffee for your head) (feat. beabadoobee),97,2020-02-08,0.135,144.026,0.348,2020,['pop']
69426,87941,0.233,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,THE SCOTTS,96,2020-04-24,0.0514,129.97899999999998,0.28,2020,['hiphop' 'pop']
69332,87844,0.305,"['BENEE', 'Gus Dapperton']",0.863,223480,0.631,1,4nK5YrxbMGZstTLbvj6Gxw,3.04e-05,7,0.123,-4.689,1,Supalonely,95,2019-11-15,0.0534,128.977,0.8170000000000001,2019,['pop']
69430,87946,0.321,['Drake'],0.8340000000000001,247059,0.454,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,Toosie Slide,95,2020-04-03,0.201,81.618,0.8370000000000001,2020,['hiphop' 'pop']
69437,87953,0.223,"['Ariana Grande', 'Justin Bieber']",0.597,228482,0.45,0,4HBZA5flZLE435QTztThqH,0.0,8,0.382,-6.658,1,Stuck with U (with Justin Bieber),94,2020-05-08,0.0418,178.765,0.537,2020,['pop']
69436,87952,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),94,2020-05-22,0.0397,123.056,0.6459999999999999,2020,['pop']
69345,87858,0.6920000000000001,['Tones And I'],0.8240000000000001,209438,0.588,0,2XU0oxnq2qxCpomAAuJY8K,0.000104,6,0.149,-6.4,0,Dance Monkey,94,2019-10-17,0.0924,98.027,0.513,2019,['pop']
69338,87850,0.0125,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,Don't Start Now,93,2019-10-31,0.0842,123.941,0.677,2019,['pop']
69330,87842,0.183,['Surfaces'],0.878,158571,0.525,0,1Cv1YLb4q0RzL6pybtaMLo,0.0,5,0.0714,-6.8320000000000025,1,Sunday Best,93,2019-01-06,0.0578,112.022,0.6940000000000001,2019,['pop']
69333,87845,0.256,['Doja Cat'],0.787,237893,0.6729999999999999,1,3Dv1eDb0MEgF93GpLXlucZ,3.57e-06,11,0.0904,-4.577,0,Say So,93,2019-11-07,0.158,110.962,0.7859999999999999,2019,['pop']
69331,87843,0.0522,['Arizona Zervas'],0.621,163636,0.601,1,696DnlkuDOXcMAnKlTgXXK,0.0,6,0.46,-5.6160000000000005,0,ROXANNE,92,2019-10-10,0.14800000000000002,116.735,0.457,2019,['hiphop' 'pop']
69428,87944,0.017,['Jack Harlow'],0.923,139741,0.604,1,1jaTQ3nqY3oAAYyCTbIvnM,0.0,11,0.272,-6.671,0,WHATS POPPIN,92,2020-03-13,0.245,145.062,0.826,2020,['hiphop' 'pop']
69229,87741,0.123,['Trevor Daniel'],0.784,159382,0.43,0,4TnjEaWOeW0eKTKIEvJyCa,0.0,10,0.0887,-8.756,0,Falling,92,2018-10-05,0.0364,127.087,0.236,2018,['hiphop' 'pop']
69453,87969,0.127,['Doja Cat'],0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0.0,10,0.202,-4.593,0,Boss Bitch,92,2020-01-23,0.222,125.989,0.575,2020,['pop']
69431,87947,0.016,"['Megan Thee Stallion', 'Beyoncé']",0.8220000000000001,242001,0.743,1,5v4GgrXPMghOnBBLmveLac,0.0,10,0.127,-4.772,0,Savage Remix (feat. Beyoncé),92,2020-04-29,0.28,84.459,0.636,2020,['hiphop' 'pop']
69376,87890,0.223,"['Topic', 'A7S']",0.789,166794,0.72,0,3H7ihDc1dqLriiWXwsc2po,0.0,8,0.129,-5.652,0,Breaking Me,92,2019-12-19,0.218,122.031,0.664,2019,['pop']
69343,87856,0.7509999999999999,['Lewis Capaldi'],0.501,182161,0.405,0,7qEHsqek33rTcFNT9PFqLf,0.0,1,0.105,-5.6789999999999985,1,Someone You Loved,92,2019-05-17,0.0319,109.891,0.446,2019,['pop']
69395,87909,0.295,"['KAROL G', 'Nicki Minaj']",0.8029999999999999,200960,0.715,0,7k4t7uLgtOxPwTpFmtJNTY,0.000134,2,0.0574,-3.28,1,Tusa,92,2019-11-07,0.298,101.085,0.574,2019,['hiphop' 'pop' 'reggae']
69352,87865,0.8370000000000001,['Maroon 5'],0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,91,2019-09-20,0.0546,91.019,0.575,2019,['pop' 'rock']
69455,87971,0.00285,['The Weeknd'],0.667,237520,0.7190000000000001,1,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7,0.0736,-5.371,0,In Your Eyes,91,2020-03-20,0.0346,100.021,0.7170000000000001,2020,['pop']
69350,87863,0.328,['Billie Eilish'],0.701,194088,0.425,0,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,bad guy,91,2019-03-29,0.375,135.128,0.562,2019,['pop']
69441,87957,0.007759999999999999,"['Marshmello', 'Halsey']",0.63,172762,0.633,0,3Z8FwOEN59mRMxDCtb8N0A,0.0,4,0.0541,-7.087999999999999,1,Be Kind (with Halsey),91,2020-05-01,0.0457,93.995,0.452,2020,['pop']
68941,87440,0.612,['Melanie Martinez'],0.68,179867,0.7290000000000001,1,4DpNNXFMMxQEKl7r0ykkWA,0.0,5,0.224,-5.077,1,Play Date,91,2015-08-14,0.0475,123.97,0.446,2015,['pop']
69448,87964,0.317,"['Justin Bieber', 'Quavo']",0.8109999999999999,212869,0.5529999999999999,0,364dI1bYnvamSnBJ8JcNzN,0.0,9,0.105,-6.644,1,Intentions,90,2020-02-07,0.0552,148.014,0.86,2020,['hiphop' 'pop']
69519,88036,0.193,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']",0.894,249143,0.635,1,14wf185UxfNbSy8dwt4r4q,0.00105,2,0.0823,-6.9289999999999985,1,MAMACITA,90,2020-04-10,0.0473,105.013,0.428,2020,['hiphop' 'pop' 'reggae']
77004,97637,0.177,['Regard'],0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,90,2019-07-26,0.0874,117.948,0.884,2019,['pop']
69438,87954,0.0706,"['Future', 'Drake']",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),90,2020-01-10,0.481,142.037,0.508,2020,['hiphop' 'pop']
69344,87857,0.902,['Billie Eilish'],0.7040000000000001,245426,0.225,0,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6,0.106,-14.454,0,everything i wanted,90,2019-11-13,0.0994,120.006,0.243,2019,['pop']
69339,87851,0.122,['Harry Styles'],0.5479999999999999,174000,0.816,0,6UelLqGlWMcVH1E5c4H7lY,0.0,0,0.335,-4.209,1,Watermelon Sugar,90,2019-12-13,0.0465,95.39,0.557,2019,['pop']
77101,97738,0.16699999999999998,['Dua Lipa'],0.73,221820,0.7290000000000001,0,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4,0.349,-3.434,0,Break My Heart,90,2020-03-27,0.0886,113.012,0.467,2020,['pop']
69446,87962,0.0252,['Megan Thee Stallion'],0.843,155497,0.741,1,55CHeLEfn5iJ0IIkgaa4si,0.0,11,0.096,-5.609,1,Savage,89,2020-03-06,0.334,168.983,0.68,2020,['hiphop' 'pop']
77115,97752,0.00775,['Ava Max'],0.638,162399,0.688,0,76nqCfJOcFFWBJN32PAksn,0.0,1,0.126,-4.056,0,Kings & Queens,89,2020-03-12,0.0407,129.856,0.434,2020,['pop']
77105,97742,0.0125,['Dua Lipa'],0.794,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0952,-4.521,0,Don't Start Now,89,2020-03-27,0.0842,123.941,0.677,2020,['pop']
69235,87747,0.934,"['Billie Eilish', 'Khalid']",0.35100000000000003,200186,0.29600000000000004,0,0u2P5u6lvoDfwTYjAADbn4,0.0,4,0.095,-10.109,0,lovely (with Khalid),89,2018-04-19,0.0333,115.284,0.12,2018,['pop']
69443,87959,0.119,"['Doja Cat', 'Nicki Minaj']",0.856,206221,0.6409999999999999,1,11VApNQCWLJdzxWrlmwzUa,4.97e-06,11,0.4270000000000001,-4.64,0,Say So (feat. Nicki Minaj),89,2020-05-01,0.204,111.004,0.745,2020,['hiphop' 'pop']
69346,87859,0.866,"['JP Saxe', 'Julia Michaels']",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,89,2019-10-17,0.129,75.801,0.604,2019,['pop']
69458,87974,0.16699999999999998,['Dua Lipa'],0.73,221820,0.7290000000000001,0,1raaNykBg1bDnWENUiglUA,1.39e-06,4,0.349,-3.434,0,Break My Heart,89,2020-03-25,0.0886,113.012,0.467,2020,['pop']
69417,87932,0.037000000000000005,"['Shawn Mendes', 'Camila Cabello']",0.759,190960,0.54,0,0TK2YIli7K1leLovkQiNik,0.0,9,0.0945,-6.039,0,Señorita,88,2019-06-21,0.0287,116.947,0.75,2019,['pop']
69469,87985,0.3,"['Justin Bieber', 'Quavo']",0.8059999999999999,212867,0.546,0,4umIPjkehX1r7uhmGvXiSV,0.0,9,0.102,-6.6370000000000005,1,Intentions (feat. Quavo),88,2020-02-14,0.0575,147.986,0.8740000000000001,2020,['hiphop' 'pop']
69356,87869,0.604,['Lewis Capaldi'],0.459,215107,0.575,0,7ce20yLkzuXXLUhzIDoZih,0.0,3,0.0885,-4.8580000000000005,1,Before You Go,88,2019-11-19,0.0573,111.881,0.183,2019,['pop']
69337,87849,0.128,['blackbear'],0.778,185093,0.5589999999999999,1,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6,0.399,-7.109,0,hot girl bummer,88,2019-08-23,0.0776,129.989,0.6779999999999999,2019,['hiphop' 'pop']
69355,87868,0.0237,['Harry Styles'],0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,88,2019-12-13,0.0483,99.048,0.569,2019,['pop']
69439,87955,0.629,"['Drake', 'Giveon']",0.735,220488,0.449,1,4wVOKKEHUJxHCFFNUWDn0B,0.0,10,0.113,-7.5070000000000014,1,Chicago Freestyle (feat. Giveon),88,2020-05-01,0.34700000000000003,122.947,0.0397,2020,['hiphop' 'pop']
77020,97653,0.0334,"['Black Eyed Peas', 'J Balvin']",0.721,221714,0.716,1,6cy3ki60hLwimwIje7tALf,0.00084,10,0.237,-7.037000000000001,0,RITMO (Bad Boys For Life),88,2019-10-12,0.0657,104.994,0.667,2019,['hiphop' 'pop' 'reggae']
69471,87987,0.344,"['Kygo', 'OneRepublic']",0.58,199549,0.586,0,7xbWAw3LMgRMn4omR5yVn3,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,88,2020-05-15,0.0357,147.988,0.507,2020,['pop' 'rock']
77024,97657,0.129,"['MEDUZA', 'Becky Hill', 'Goodboys']",0.598,168387,0.526,0,7CHi4DtfK4heMlQaudCuHK,0.0,10,0.14,-8.658999999999999,0,Lose Control,88,2019-10-11,0.0415,123.935,0.529,2019,['pop']
69518,88035,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),87,2020-05-29,0.0397,123.056,0.6459999999999999,2020,['pop']
69336,87848,0.392,"['Mustard', 'Roddy Ricch']",0.809,180435,0.545,1,3QzAOrNlsabgbMwlZt7TAY,0.0,7,0.151,-6.678,1,Ballin' (with Roddy Ricch),87,2019-06-28,0.0735,97.008,0.244,2019,['hiphop' 'pop']
69501,88018,0.0604,"['Lady Gaga', 'BLACKPINK']",0.752,157707,0.87,0,6R6ZoHTypt5lt68MWbzZXv,1.12e-05,9,0.489,-3.812,0,Sour Candy (with BLACKPINK),87,2020-05-28,0.0623,120.006,0.784,2020,['pop']
77097,97734,0.131,['Ava Max'],0.693,180283,0.835,0,7vgv8KZBSo0TPzyIWG9yzV,0.0,6,0.073,-3.242,1,Salt,87,2019-12-12,0.0623,128.05700000000002,0.743,2019,['pop']
69365,87878,0.8390000000000001,['Harry Styles'],0.5670000000000001,240133,0.267,0,1ZMiCix7XSAbfAJlEZWMCp,1.46e-06,4,0.08900000000000001,-6.502000000000002,1,Falling,87,2019-12-13,0.0299,110.011,0.0592,2019,['pop']
69347,87860,0.153,"['Dan + Shay', 'Justin Bieber']",0.654,167693,0.63,0,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",87,2019-10-04,0.0259,89.991,0.43,2019,['country' 'pop']
69357,87870,0.978,['Billie Eilish'],0.3670000000000001,196077,0.111,0,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,when the party's over,87,2019-03-29,0.0972,82.64200000000002,0.198,2019,['pop']
91263,116570,0.0948,"['Feid', 'Justin Quiles']",0.843,233000,0.5489999999999999,0,3iQOfefMGDVDwo8dZoco8T,0.0,6,0.155,-8.017999999999999,0,PORFA,87,2019-12-13,0.16399999999999998,83.98200000000001,0.541,2019,['pop' 'reggae']
98418,126168,0.229,['Camilo'],0.611,211613,0.851,0,0Snbzbd74RLfL0i4nn1vU5,0.0,9,0.232,-2.982,1,Favorito,87,2020-03-26,0.0598,178.032,0.823,2020,['pop']
69513,88030,0.289,['Drake'],0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,87,2020-05-01,0.209,81.604,0.845,2020,['hiphop' 'pop']
69334,87846,0.269,"['Roddy Ricch', 'Mustard']",0.831,220487,0.499,1,07KXEDMj78x68D884wgVEm,0.0,11,0.3,-8.442,0,High Fashion (feat. Mustard),87,2019-12-06,0.114,97.956,0.511,2019,['hiphop' 'pop']
69470,87986,0.145,"['Khalid', 'Disclosure']",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,87,2020-02-04,0.0708,103.007,0.508,2020,['pop']
69377,87891,0.5920000000000001,['Ariana Grande'],0.778,178627,0.317,1,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,7 rings,87,2019-02-08,0.334,140.048,0.327,2019,['pop']
69464,87980,0.627,['Madison Beer'],0.378,223270,0.461,0,4PV0uE5pZSh44E3NqNNDEH,0.0,9,0.386,-6.202000000000001,1,Selfish,86,2020-02-14,0.0275,75.363,0.232,2020,['pop']
69329,87841,0.0149,"['SAINt JHN', 'Imanbek']",0.784,176219,0.721,1,7fPuWrlpwDcHm5aHCH5D9t,0.00424,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,86,2019-09-13,0.0506,121.966,0.895,2019,['hiphop' 'pop']
69370,87883,0.0237,['Harry Styles'],0.6759999999999999,207133,0.7709999999999999,0,1M4qEo4HE3PRaCOM7EXNJq,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,86,2019-12-06,0.0483,99.048,0.569,2019,['pop']
69495,88012,0.0837,['Katy Perry'],0.639,173124,0.546,0,4uqh9bualXNHXXwO2wPorc,0.0,1,0.122,-5.3820000000000014,1,Daisies,86,2020-05-15,0.0407,122.179,0.149,2020,['pop']
69371,87884,0.018000000000000002,"['Camila Cabello', 'DaBaby']",0.7240000000000001,170746,0.491,0,3yOlyBJuViE2YSGn3nVE1K,1.29e-05,8,0.0887,-6.024,1,My Oh My (feat. DaBaby),86,2019-12-06,0.0296,105.046,0.383,2019,['hiphop' 'pop']
98462,126215,0.177,"['Robin Schulz', 'Alida']",0.57,208222,0.672,0,61ZM92T2zaXIVsqncThQzC,0.0,8,0.0768,-5.89,0,In Your Eyes (feat. Alida),86,2020-01-10,0.0723,120.019,0.448,2020,['pop']
91395,116709,0.125,['Sech'],0.805,184255,0.562,0,4lMOQR1rRW5hJgJXOtKraL,4.96e-06,7,0.14800000000000002,-3.117,0,Relación,86,2020-04-02,0.105,172.09400000000005,0.767,2020,['pop' 'reggae']
77143,97780,0.016,"['Bad Bunny', 'Don Omar']",0.772,194200,0.83,1,5XqCz18k96K8tx6DAYM97i,0.0,7,0.0843,-5.019,1,PA' ROMPERLA,86,2020-05-10,0.0599,94.011,0.6970000000000001,2020,['hiphop' 'pop' 'reggae']
69250,87762,0.191,"['Marshmello', 'Bastille']",0.687,214290,0.792,0,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.16699999999999998,-2.749,1,Happier,86,2018-08-17,0.0452,100.015,0.6709999999999999,2018,['pop' 'rock']
69369,87882,0.24,"['Doja Cat', 'Gucci Mane']",0.879,163173,0.499,1,4EivmOT13NMpNSfTKn9p4s,0.0,4,0.0967,-6.027,0,Like That (feat. Gucci Mane),86,2019-11-07,0.18,106.043,0.405,2019,['hiphop' 'pop']
69382,87896,0.181,"['Y2K', 'bbno$']",0.843,160627,0.391,1,51Fjme0JiitpyXKuyQiCDo,0.0,2,0.13699999999999998,-7.899,1,Lalala,86,2019-06-28,0.0845,129.972,0.496,2019,['hiphop' 'pop']
69486,88003,0.14300000000000002,['Halsey'],0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,86,2020-01-17,0.0277,110.94,0.324,2020,['pop']
69488,88005,0.0902,"['PARTYNEXTDOOR', 'Rihanna']",0.43,183219,0.7,1,4HDCLYli2SUdkq9OjmvhSD,0.0,6,0.21600000000000005,-5.35,1,BELIEVE IT,86,2020-03-27,0.264,158.373,0.731,2020,['hiphop' 'pop']
69387,87901,0.374,['Ali Gatie'],0.732,212607,0.463,0,5DqdesEfbRyOlSS3Tf6c29,0.0,11,0.194,-6.972,0,It's You,86,2019-11-08,0.0287,95.971,0.397,2019,['hiphop' 'pop']
69512,88029,0.00346,"['Sam Smith', 'Demi Lovato']",0.501,200838,0.674,0,1fipvP2zmef6vN2IwXfJhY,3.5600000000000005e-05,5,0.282,-6.363,1,I’m Ready (with Demi Lovato),86,2020-04-16,0.0408,155.05100000000004,0.152,2020,['pop']
69153,87664,0.163,['Ed Sheeran'],0.599,263400,0.448,0,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,Perfect,86,2017-03-03,0.0232,95.05,0.168,2017,['pop']
69364,87877,0.042,['24kGoldn'],0.6859999999999999,112493,0.541,0,6ap9lSRJ0iLriGLqoJ44cq,0.0,0,0.0675,-4.993,0,CITY OF ANGELS,86,2019-11-22,0.0493,120.082,0.7240000000000001,2019,['hiphop' 'pop']
69301,87813,0.371,"['Lady Gaga', 'Bradley Cooper']",0.5720000000000001,215733,0.385,0,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,Shallow,86,2018-10-05,0.0308,95.799,0.32299999999999995,2018,['pop']
77131,97768,0.0604,"['Lady Gaga', 'BLACKPINK']",0.752,157707,0.87,0,1IWNylpZ477gIVUDpJL66u,1.12e-05,9,0.489,-3.812,0,Sour Candy (with BLACKPINK),86,2020-05-29,0.0623,120.006,0.784,2020,['pop']
91248,116555,0.11,"['Dímelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.6679999999999999,0,7sQKy5vlPQllr0k9IjYJv3,0.000529,9,0.0734,-2.957,1,Sigues Con El,86,2019-12-13,0.113,87.97200000000002,0.6759999999999999,2019,['hiphop' 'pop' 'reggae']
69348,87861,0.0104,"['JACKBOYS', 'Travis Scott', 'Young Thug']",0.802,157712,0.591,1,6gi6y1xwmVszDWkUqab1qw,0.0,8,0.196,-4.895,1,OUT WEST (feat. Young Thug),86,2019-12-27,0.225,139.864,0.309,2019,['hiphop' 'pop']
69303,87815,0.0691,['Ava Max'],0.7190000000000001,187436,0.7040000000000001,0,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,Sweet but Psycho,85,2018-08-17,0.0476,133.002,0.628,2018,['pop']
69414,87928,0.6,"['Bad Bunny', 'Tainy']",0.61,250534,0.624,1,2TH65lNHgvLxCKXM3apjxI,2.12e-06,2,0.243,-4.773,1,Callaita,85,2019-05-31,0.309,176.169,0.244,2019,['hiphop' 'pop' 'reggae']
77049,97683,0.0912,"['Ed Sheeran', 'Justin Bieber']",0.7979999999999999,219947,0.675,0,3HVWdVOQ0ZA45FuZGSfvns,0.0,6,0.0894,-5.041,1,I Don't Care (with Justin Bieber),85,2019-05-10,0.0442,101.956,0.8420000000000001,2019,['pop']
84265,107145,0.0846,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna']",0.7859999999999999,301714,0.8079999999999999,0,2ksOAxtIxY8yElEWw8RhgK,0.00028900000000000003,7,0.0822,-3.702,1,China,85,2019-07-19,0.0882,105.027,0.609,2019,['hiphop' 'pop' 'reggae']
69394,87908,0.229,['Ariana Grande'],0.7170000000000001,207320,0.653,1,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1,0.101,-5.634,1,"thank u, next",85,2019-02-08,0.0658,106.966,0.412,2019,['pop']
69522,88039,0.556,['Selena Gomez'],0.488,206459,0.343,0,4l0Mvzj72xxOpRrp6h8nHi,0.0,4,0.21,-8.985,1,Lose You To Love Me,85,2020-01-10,0.0436,102.819,0.0978,2020,['pop']
69403,87917,0.946,['Lewis Capaldi'],0.736,220492,0.308,0,4Of7rzpRpV1mWRbhp5rAqG,0.0,4,0.18600000000000005,-7.83,1,Bruises,85,2019-05-17,0.0677,111.202,0.361,2019,['pop']
69381,87895,0.0427,['Jonas Brothers'],0.8420000000000001,181027,0.7340000000000001,0,22vgEDb5hykfaTwLuskFGD,0.0,1,0.106,-5.065,0,Sucker,85,2019-06-07,0.0588,137.958,0.952,2019,['pop' 'rock']
69187,87699,0.581,['Ed Sheeran'],0.825,233713,0.652,0,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.1830000000000003,0,Shape of You,85,2017-03-03,0.0802,95.977,0.931,2017,['pop']
69287,87799,0.74,['Alec Benjamin'],0.652,169354,0.557,0,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.714,0,Let Me Down Slowly,85,2018-11-16,0.0318,150.07299999999995,0.483,2018,['pop']
68754,87243,0.922,['John Legend'],0.422,269560,0.264,0,3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,All of Me,85,2013-08-30,0.0322,119.93,0.331,2013,['pop']
69516,88033,0.00839,['Jonas Brothers'],0.852,180645,0.698,0,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9,0.0773,-7.206,1,What A Man Gotta Do,85,2020-01-17,0.0629,113.039,0.324,2020,['pop' 'rock']
69351,87864,0.101,"['Drake', 'Rick Ross']",0.831,205427,0.502,1,5ry2OE6R2zPQFDO85XkgRb,0.0,10,0.122,-4.045,0,Money In The Grave (Drake ft. Rick Ross),85,2019-06-15,0.046,100.541,0.101,2019,['hiphop' 'pop']
69255,87767,0.535,['Lauv'],0.752,197437,0.505,0,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9,0.104,-7.621,1,I Like Me Better,85,2018-05-31,0.253,91.97,0.419,2018,['pop']
69405,87919,0.0154,"['Kygo', 'Whitney Houston']",0.693,228267,0.6779999999999999,0,6oJ6le65B3SEqPwMRNXWjY,6.05e-06,8,0.101,-7.159,1,Higher Love,85,2019-06-28,0.0324,103.952,0.404,2019,['pop']
69416,87931,0.45,"['Sam Smith', 'Normani']",0.741,171030,0.52,0,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,Dancing With A Stranger (with Normani),85,2019-01-11,0.0656,102.998,0.34700000000000003,2019,['pop']
98284,126025,0.0404,"['MEDUZA', 'Goodboys']",0.677,152913,0.7440000000000001,0,1DFD5Fotzgn6yYXkYsKiGs,0.00016,10,0.07400000000000001,-6.806,0,Piece Of Your Heart,85,2019-02-01,0.0295,124.08,0.631,2019,['pop']
69399,87913,0.0533,"['Lil Nas X', 'Billy Ray Cyrus']",0.878,157067,0.619,0,2YpeDb67231RjR0MgVLzsG,0.0,6,0.113,-5.56,1,Old Town Road - Remix,85,2019-06-21,0.102,136.041,0.639,2019,['country' 'hiphop' 'pop']
77180,97818,0.0137,['Dua Lipa'],0.647,193829,0.8440000000000001,0,3AzjcOeAmA57TIOr9zF1ZW,0.0006580000000000001,0,0.102,-3.756,1,Physical,85,2020-03-27,0.0457,146.96200000000005,0.746,2020,['pop']
77151,97788,0.917,['Billie Eilish'],0.38,242265,0.219,0,73SpzrcaHk0RQPFP73vqVR,0.0104,4,0.0827,-13.273,0,No Time To Die,84,2020-02-13,0.0358,73.53699999999998,0.0517,2020,['pop']
69263,87775,0.193,['Panic! At The Disco'],0.579,190947,0.904,0,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,High Hopes,84,2018-06-22,0.0618,82.014,0.6809999999999999,2018,['pop' 'rock']
69265,87777,0.0332,['Drake'],0.754,198973,0.449,1,6DCZcSspjsKoFjzjrWoCdn,8.290000000000001e-05,7,0.552,-9.211,1,God's Plan,84,2018-06-29,0.109,77.169,0.35700000000000004,2018,['hiphop' 'pop']
77035,97669,0.153,['Sam Smith'],0.477,202205,0.682,0,6b2RcmUt1g9N9mQ3CbjX2Y,0.0,1,0.0763,-4.931,0,How Do You Sleep?,84,2019-07-19,0.0925,110.567,0.345,2019,['pop']
69500,88017,0.0811,['The Weeknd'],0.664,361027,0.5720000000000001,0,2p8IUWQDrpjuFltbdgLOag,0.00604,5,0.121,-6.099,0,After Hours,84,2020-03-20,0.0305,108.959,0.14300000000000002,2020,['pop']
69272,87784,0.297,['Halsey'],0.752,201661,0.488,1,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,Without Me,84,2018-10-04,0.0705,136.041,0.5329999999999999,2018,['pop']
77137,97774,0.00173,['Lady Gaga'],0.68,193533,0.825,0,7yBbV2k2S2uhaQc24NF2xt,0.000122,8,0.27,-4.296,1,Stupid Love,84,2020-05-29,0.0702,117.987,0.784,2020,['pop']
69493,88010,0.884,['Alexander 23'],0.629,184638,0.306,0,47EWMOElkkbMp5m9SBkx7d,0.0776,1,0.124,-11.735,1,IDK You Yet,84,2020-04-09,0.0424,76.994,0.191,2020,['pop']
125226,161372,0.536,"['Alan Walker', 'Ava Max']",0.67,179053,0.6679999999999999,0,0bMbDctzMmTyK2j74j3nF3,0.0,3,0.133,-4.306,0,"Alone, Pt. II",84,2019-12-27,0.0422,88.03299999999999,0.608,2019,['pop']
77043,97677,0.124,"['Ed Sheeran', 'Khalid']",0.64,197867,0.648,0,4evmHXcjt3bTUHD1cvny97,0.0,5,0.0802,-8.113,0,Beautiful People (feat. Khalid),84,2019-06-28,0.187,92.977,0.5479999999999999,2019,['pop']
69481,87997,0.0236,['The Weeknd'],0.537,198267,0.746,1,6bnF93Rx87YqUBLSgjiMU8,1.01e-06,10,0.156,-5.5070000000000014,0,Heartless,84,2020-03-20,0.15,170.062,0.252,2020,['pop']
