,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
814,0.000177,All Them Witches,0.306,213493,0.937,0,2EvUjCWg5zeaeKxGeOaHPh,0.0119,8,0.0864,-8.014,1,When God Comes Back,52,2013-01-15,0.117,157.345,0.218,2013,"blues, metal, rock"
815,0.524,Brook Benton,0.301,233573,0.309,0,2zbV4xRYLuElz4PWOXI5P7,0.0758,4,0.129,-19.155,0,Rainy Night in Georgia,52,1970,0.042,75.165,0.384,1970,"blues, pop, rock"
816,0.449,Cream,0.596,164707,0.575,0,08xsXR637CEqbxJmpFcuSA,0.000104,4,0.0839,-14.254,0,Badge,52,1969-03-01,0.04,107.573,0.745,1969,"blues, rock"
817,0.805,Stevie Ray Vaughan,0.6629999999999999,147200,0.204,0,4baw6m9OhZ1W8fPqWinZ3L,1.42e-05,6,0.0717,-9.921,0,Life by the Drop,52,2002-08-27,0.0358,95.963,0.52,2002,"blues, rock"
818,0.376,Nina Simone,0.374,233000,0.345,0,32BTFbqhSvYKftE0e8a8d4,3.4e-05,9,0.0534,-10.654000000000002,1,I Shall Be Released,52,1969,0.0344,169.86700000000005,0.552,1969,"blues, jazz"
819,0.00239,Blue Öyster Cult,0.419,228867,0.909,0,3G3PQdcOUZTCgvhvfNGfbv,1.6800000000000002e-05,0,0.24,-10.258,1,(Don't Fear) The Reaper - Single Version,52,2008-11-18,0.0639,142.217,0.494,2008,"blues, metal, rock"
820,0.179,Jethro Tull,0.575,250200,0.696,0,6MBZyLisOWTChcevgFqwVr,0.00114,0,0.315,-10.01,1,Cross-Eyed Mary,52,1971-03-19,0.12,86.304,0.6459999999999999,1971,"blues, rock"
821,0.00577,Iron Butterfly,0.5479999999999999,1024133,0.452,0,1exUq8aG2OMbSeZeTwz06k,0.375,0,0.192,-11.612,1,In-A-Gadda-Da-Vida - 2006 Remaster Full-Length,52,1968-06-14,0.0343,120.127,0.5,1968,"blues, rock"
822,2.44e-05,Them Crooked Vultures,0.54,265824,0.823,0,557jg1bhE6fYKPtfEGZXGG,0.00948,7,0.0911,-5.122000000000001,1,Scumbag Blues,52,2009-11-17,0.0385,112.282,0.475,2009,"blues, metal, rock"
823,0.0434,The Black Keys,0.606,213227,0.638,0,5HPnumlogzZtpLEaORZjz1,0.00024700000000000004,3,0.0887,-6.994,0,10 Lovers,52,2014-05-09,0.0339,97.992,0.8170000000000001,2014,"blues, rock"
824,0.37,Bonnie Raitt,0.8859999999999999,232867,0.312,0,1gqk2dawfdLdn4XamF27cx,0.0020800000000000003,9,0.103,-16.094,0,Nick Of Time,52,1989,0.0579,117.692,0.7829999999999999,1989,"blues, country, pop, rock"
825,0.23,Bob Seger,0.613,212987,0.695,0,2fZw0ya0oI4pXsjkB0NBHs,0.00191,9,0.187,-5.783,1,Fire Lake,52,1980-02-25,0.0253,122.47,0.45,1980,"blues, country, rock"
826,0.136,"Santana, Chad Kroeger",0.495,274360,0.894,0,43LdgobPlcCc5g9Kmactvy,0.0,10,0.106,-4.89,1,Why Don't You & I (feat. Chad Kroeger),52,2002-09-30,0.102,168.062,0.777,2002,"blues, metal, rock"
827,0.608,Climax Blues Band,0.5589999999999999,245452,0.446,0,3VyJPsb2ucaaVptLSDpJNH,0.000131,10,0.0902,-8.805,1,I Love You,52,1980,0.0349,131.792,0.239,1980,"blues, country, rock"
